source,Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Month,Year,playlist_month
Months/june_2021.csv,6A6OcsUP57g5s6aQiJxuf3,"4GmataFSHOSQWxuuUX57Bh,4LEiUm1SRbFMgfqnQTwUbQ",Jeanie (feat. Bon Iver),EPHEMERA,"Jim-E Stack,Bon Iver",2020-10-30,167636,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-07-07T16:35:25Z,"alternative r&b,indie pop,vapor house,vapor soul,eau claire indie,indie folk,melancholia",0.672,0.849,8,-6.311,1,0.0559,0.0464,0.795,0.0605,0.629,161.918,4,june,2021,2021-06-01
Months/june_2022.csv,2jATSzSkMsvAv83xneXr7h,0sN4enVJwylJKEXZlSbgsm,Your Mind Is On Vacation,The Complete Atlantic / Elektra Albums 1962-1983,Mose Allison,2021-08-27,157000,8,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"jazz,jazz blues,jazz piano,lounge,soul,stride,vocal jazz",0.78,0.133,8,-20.835,1,0.0592,0.905,0.0322,0.134,0.728,108.431,4,june,2022,2022-06-01
Months/june_2022.csv,3jd3nPQtwKS3HY6A8XpXx5,4hw4TPMyAzHqNBcWtoDrK5,I Want To See The Bright Lights Tonight,I Want To See The Bright Lights Tonight,Richard & Linda Thompson,1974,189586,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"alternative country,art rock,british folk,country rock,folk,folk rock,roots rock,singer-songwriter",0.66,0.457,0,-9.676,1,0.0343,0.295,2.99e-4,0.0557,0.862,139.572,4,june,2022,2022-06-01
Months/june_2022.csv,3qLEJWPDvlgJM2eOXGBPbw,7ceUfdWq2t5nbatS6ollHh,Times Of Your Life,The Best Of The United Artists Years 1973-1977,Paul Anka,1996-01-01,192733,30,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"adult standards,canadian pop,easy listening,lounge,rock-and-roll",0.335,0.326,7,-13.855,1,0.0286,0.715,0,0.203,0.416,152.738,4,june,2022,2022-06-01
Months/june_2022.csv,4RJdwSqHapVcW5DaRtTkv0,1dfeR4HaWDbWqFHLkxsg1d,Somebody To Love - Remastered 2011,Greatest Hits,Queen,2014,296453,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"classic rock,glam rock,rock",0.468,0.692,8,-7.018,1,0.0575,0.188,0,0.0629,0.38,112.568,3,june,2022,2022-06-01
Months/june_2022.csv,1AlbjjksaiWcuzKpzt2DIR,3RTmjg2aicwP3HFZP760BU,Dedicated To The One I Love - Long Version,Dedicated To The One I Love,The Temprees,1994-01-01,407040,43,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"classic soul,funk",0.348,0.318,5,-11.448,0,0.0289,0.511,3.99e-5,0.104,0.294,140.025,3,june,2022,2022-06-01
Months/june_2022.csv,5DTOOkooKFUvWj1XQTFa09,5b2OzvLaL6nyxw5pbVbSdy,The End of the World,The Essential Skeeter Davis,Skeeter Davis,1994-05-23,157573,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,nashville sound,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-6,0.246,0.432,94.268,3,june,2022,2022-06-01
Months/june_2022.csv,7yzM0pEseQUpb6BMViOPEA,33XkS6h90eeK7e6OJHw0mq,Love Theme From Spartacus - Remastered,Eastern Sounds,Yusef Lateef,1961,251600,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"avant-garde,avant-garde jazz,bebop,free jazz,hard bop,jazz,jazz saxophone",0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,3,june,2022,2022-06-01
Months/june_2022.csv,0lo2m2KvTMXiCsXoJnkkMR,3Rj0tDHoX7C5NFq5DKIpHt,The Flower Called Nowhere,Dots And Loops,Stereolab,1997-09-22,295013,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"alternative rock,art pop,art rock,chamber psych,electronica,experimental,experimental pop,indietronica,noise pop,singer-songwriter",0.525,0.634,6,-9.952,0,0.0258,0.669,0.0118,0.199,0.546,105.701,3,june,2022,2022-06-01
Months/june_2022.csv,07QJeh67IVVCasKybj3vma,"6xKRT9Uw0XOxNsmWX2vNBr,7aLRlhmUN8SHrwXTUhadBf",Serrano,brothers,"Dana and Alden,Arlo Sims",2021-11-26,195747,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,NA,0.71,0.462,8,-9.423,0,0.0715,0.507,0.88,0.102,0.676,104.7,4,june,2022,2022-06-01
Months/june_2022.csv,5cGFA2qoHKddYmfGYudAkz,"4Sl3fpSDeo9cMb3ouKm0rV,3zlWvRPwLwGSi2v6ltrhOl",Escalator (feat. Sen Morimoto),Resavoir,"Resavoir,Sen Morimoto",2019-06-28,245373,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"experimental jazz,indie soul,jazz rap",0.249,0.656,9,-12.46,0,0.0647,0.714,0.0854,0.145,0.6,189.674,3,june,2022,2022-06-01
Months/june_2022.csv,7ozibSG8cIIiyePJjYY3Bz,2JRvXPGWiINrnJljNJhG5s,Stormy,The Meters,The Meters,1969,220533,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"classic soul,funk,instrumental soul,modern funk,new orleans funk,soul,southern soul",0.622,0.215,0,-16.846,1,0.0304,0.49,0.811,0.0982,0.315,77.904,4,june,2022,2022-06-01
Months/june_2022.csv,3NcJu9876GBJuNU6vJOrbb,7G1GBhoKtEPnP86X2PvEYO,I Want a Little Sugar In My Bowl,Nina Simone Sings The Blues (Expanded Edition),Nina Simone,1967,152106,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"jazz blues,soul,soul jazz,torch song,vocal jazz",0.626,0.312,6,-9.246,1,0.0332,0.895,2.94e-6,0.181,0.298,98.708,3,june,2022,2022-06-01
Months/june_2022.csv,4jmLj7bALZTQoe93dT623W,"65dGLGjkw3UbddUg2GKQoZ,3GQboECxDT1xqPPWC30p7v",In Your Eyes,IV,"BADBADNOTGOOD,Charlotte Day Wilson",2016-07-08,247054,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"alternative hip hop,canadian modern jazz,escape room,indie soul,alternative r&b,canadian contemporary r&b,indie r&b",0.488,0.528,0,-5.952,0,0.0298,0.457,7.92e-4,0.108,0.438,79.765,4,june,2022,2022-06-01
Months/june_2022.csv,5ID9m1iTm3h1FQogmJgwuS,4KPgZSnwlJl4LnUDb09mCw,le merveilleux résumé,000 CHANNEL BLACK,_BY.ALEXANDER,2020-08-27,125573,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,experimental r&b,0.591,0.519,1,-11.026,0,0.0315,0.473,0.841,0.161,0.49,130.057,4,june,2022,2022-06-01
Months/june_2022.csv,5Q8V9GT1Byfl8G76ASIiKk,0IwfuIL3gUJxjzUqY3wJ3j,Siesta / Wake Up / That's What I Said,Life & Times,Billy Cobham,1976,237946,33,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"jazz drums,jazz funk,jazz fusion",0.362,0.22,10,-17.791,0,0.0297,0.777,0.561,0.2,0.181,80.085,4,june,2022,2022-06-01
Months/june_2022.csv,6WplohlYIsmV0H6VTzIs2Z,19eLuQmk9aCobbVDHc6eek,St. James Infirmary (Gambler's Blues),Satchmo Plays King Oliver,Louis Armstrong,1960-05-01,297557,11,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"adult standards,dixieland,harlem renaissance,jazz trumpet,new orleans jazz,swing,vocal jazz",0.5,0.0765,2,-14.364,0,0.0456,0.799,6.08e-5,0.493,0.167,113.451,4,june,2022,2022-06-01
Months/june_2022.csv,0belKPXzJPKSQKqCi7IoRu,4KDyYWR7IpxZ7xrdYbKrqY,I Can't Make You Love Me,The Best Of Bonnie Raitt On Capitol 1989-2003,Bonnie Raitt,2003-01-01,331893,34,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"classic rock,country rock,electric blues,folk,folk rock,lilith,mellow gold,roots rock,singer-songwriter,soft rock",0.604,0.269,10,-10.328,1,0.0292,0.806,1.61e-5,0.208,0.121,123.611,4,june,2022,2022-06-01
Months/june_2022.csv,5z7bjdF61ZrPykINCJgioV,6YHEMoNPbcheiWS2haGzkn,How Am I Supposed to Live Without You,Greatest Hits 1985-1995,Michael Bolton,1987,254493,24,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"adult standards,soft rock",0.534,0.607,10,-6.994,1,0.0266,0.135,0,0.0922,0.21,140.492,4,june,2022,2022-06-01
Months/june_2022.csv,4smkJW6uzoHxGReZqqwHS5,1YzCsTRb22dQkh9lghPIrp,I'll Be Seeing You,Billie Holiday,Billie Holiday,1957-01-01,211533,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"adult standards,harlem renaissance,jazz,jazz blues,lounge,torch song,vocal jazz",0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,3,june,2022,2022-06-01
Months/june_2022.csv,3691NKQMCy4TQTcdDMVeWL,4nts0oxMT67lVUoi5Kjxrb,Fast Train,Don't Give Up On Me,Solomon Burke,2002,343480,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-08-02T04:24:09Z,"classic soul,funk,soul,soul blues,southern soul",0.66,0.639,3,-9.826,1,0.0354,0.872,0.00642,0.103,0.688,126.329,4,june,2022,2022-06-01
Months/june_2023.csv,3eDo0sBUGqFUnnScLAUy0f,7FxEy78P0oIVEVxdaL9npy,Brooklyn,Brooklyn,Emily James,2022-01-28,170960,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,singer-songwriter pop,0.54,0.384,10,-9.742,1,0.0457,0.766,2.1e-4,0.116,0.367,180.078,4,june,2023,2023-06-01
Months/june_2023.csv,0P4OHmZ7t092na79ElH7F5,35l9BRT7MXmM8bv2WDQiyB,10:36,Beatopia,beabadoobee,2022-07-15,195066,62,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.611,0.928,2,-4.543,1,0.0408,9.45e-4,0.0171,0.0667,0.835,127.998,4,june,2023,2023-06-01
Months/june_2023.csv,0y8Pu7x5jXgUjOIJvQIF5L,"0iEtIxbK0KxaSlF7G42ZOp,4Gso3d4CscCijv0lmajZWs,3tVQdUvClmAT7URs9V3rsp,46MWeeHNVMYRIIofQBEX98,5sBdzqT2jx5jacEUcBn6X1","Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"Metro Boomin,Don Toliver,Wizkid,BEAM,Toian",2023-06-02,195386,85,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"hip hop,rap,trap,afrobeats,afropop,azonto,azontobeats,nigerian hip hop,nigerian pop,trap soul",0.923,0.505,5,-8.207,1,0.0751,0.412,0.513,0.26,0.594,100.996,4,june,2023,2023-06-01
Months/june_2023.csv,2uMqG8w8oi09fB2YA2QLOm,3VNITwohbvU5Wuy5PC6dsI,Summer Madness,Light Of Worlds,Kool & The Gang,1974-09,257866,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"disco,funk,motown,soul",0.298,0.327,6,-16.515,0,0.031,0.00834,0.86,0.0724,0.454,175.898,4,june,2023,2023-06-01
Months/june_2023.csv,6EiOHQx5c6pfwM5geGsxDu,3kOVjJ16occZPqn7BNPRc9,It's So Easy,It's So Easy,Margo & Mac,2021-07-26,156333,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,NA,0.837,0.572,6,-4.121,1,0.041,0.0606,0.057,0.0279,0.963,89.987,4,june,2023,2023-06-01
Months/june_2023.csv,1n4ddwMC0TWGuVSpA4XwK6,2f8rjDwhSy9IDL6sB6BEEE,komplete riddim,YUSFUL MUSIC,YKB,2023-05-05,197916,39,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"nigerian hip hop,nigerian pop",0.846,0.539,4,-7.877,0,0.162,0.114,0.889,0.0735,0.89,107.989,4,june,2023,2023-06-01
Months/june_2023.csv,3r3vLq7j8DZe1ZVExmuf3h,790FomKkXshlbRYZFtlgla,La Vida Es Una,Puss in Boots: The Last Wish (Original Motion Picture Soundtrack),KAROL G,2022-12-16,189550,53,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.818,0.706,10,-9.273,0,0.0533,0.0669,2.49e-4,0.0977,0.709,109.981,4,june,2023,2023-06-01
Months/june_2023.csv,3z4CGd63tpUn9a6oQSG0CI,"6Ip8FS7vWT1uKkJSweANQK,3wcj11K77LjEY1PkEazffa",Location (feat. Burna Boy),PSYCHODRAMA,"Dave,Burna Boy",2019-03-08,241293,82,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"uk hip hop,afrobeats,dancehall,nigerian hip hop,nigerian pop",0.812,0.496,9,-5.969,0,0.297,0.271,0,0.0955,0.55,109.979,4,june,2023,2023-06-01
Months/june_2023.csv,6iUOel8dLxsf6ww1LoDIt6,17Y9T6RYbruDp0XDIMB6xT,Signed From Uptown,Fly Since Birth,27Delly,2021-09-10,145548,42,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,NA,0.874,0.457,6,-12.046,0,0.238,0.0311,6.14e-6,0.109,0.537,155.11,4,june,2023,2023-06-01
Months/june_2023.csv,7ifcJ5DDytGf8aITxmgsLN,6TKOZZDd5uV5KnyC5G4MUt,You've Really Got A Hold On Me - Alternate Stereo Mix,OOO Baby Baby: The Anthlogy,Smokey Robinson & The Miracles,2002-09-17,192133,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"classic soul,motown,quiet storm,soul",0.64,0.381,9,-13.265,0,0.03,0.131,0,0.17,0.677,118.229,3,june,2023,2023-06-01
Months/june_2023.csv,5xC8uOesnn0udeXAYlAnoY,0sHeX8oQ6o7xic3wMf4NBU,Alright,I Should Coco,Supergrass,1995-05-15,180880,77,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"alternative rock,britpop,oxford indie",0.467,0.958,4,-4.808,0,0.0775,4.79e-4,0.199,0.299,0.701,145.92,4,june,2023,2023-06-01
Months/june_2023.csv,3II5NhDhjzIessLfaSjPQn,4OSArit7O2Jaj4mgf3YN7A,Groceries,In the Sky,Mallrat,2018-06-01,217284,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"aussietronica,brisbane indie",0.686,0.539,0,-8.623,1,0.0348,0.13,1.94e-5,0.116,0.186,115.983,4,june,2023,2023-06-01
Months/june_2023.csv,51Lf3l6wx008NdBxCQnD6B,0xPoVNPnxIIUS1vrxAYV00,Ode to a Conversation Stuck in Your Throat,Del Water Gap,Del Water Gap,2021-10-08,199232,73,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"deep new americana,indie pop,pov: indie",0.57,0.804,11,-6.782,1,0.0701,0.0598,8.96e-5,0.187,0.624,87.533,4,june,2023,2023-06-01
Months/june_2023.csv,6BOCt5z1hHoV9gl5tXZIwu,068h66CFkNBvqw5SaIQ3ZA,You've Got Me Running in Circles,Sonny Cleveland,Sonny Cleveland,2015-09-25,170816,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,retro soul,0.723,0.671,7,-7.122,1,0.0284,0.474,0.00448,0.093,0.709,110.973,3,june,2023,2023-06-01
Months/june_2023.csv,77x96TdWdkIia82QqU35SD,6ltzsmQQbmdoHHbLZ4ZN25,Fool for Love,Strange Trails,Lord Huron,2015-04-07,274704,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"indie folk,modern rock,stomp and holler",0.618,0.765,5,-6.268,1,0.0357,0.598,0.271,0.113,0.233,91.005,4,june,2023,2023-06-01
Months/june_2023.csv,4FyH1gsB85ivmvFtkvxgir,"5oifjQw72WO7Jut07fVWMy,3Gm5F95VdRxW3mqCn8RPBJ,6qgnBH6iDM91ipVXv28OMu",K&A,KAYTRAMINÉ,"KAYTRAMINÉ,Aminé,KAYTRANADA",2023-05-19,304000,62,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"pop rap,portland hip hop,rap,underground hip hop,alternative r&b,escape room,indie soul,lgbtq+ hip hop",0.568,0.798,1,-4.687,1,0.362,0.0744,0,0.0707,0.77,150.163,4,june,2023,2023-06-01
Months/june_2023.csv,4cdqHVp6GhPSxcqJGRVsYZ,7opp16lU7VM3l2WBdGMYHP,Ella Mintió,Strikes Back,Héctor Lavoe,1987-01-01,286000,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"salsa,salsa puertorriquena,tropical",0.646,0.771,8,-6.028,1,0.057,0.67,0,0.093,0.782,90.06,4,june,2023,2023-06-01
Months/june_2023.csv,2MjYMvn7PlS4HAE1EtP7BJ,3wury2nd8idV4GecUg5xze,Rocks,Give Out But Don't Give Up,Primal Scream,1994-03-28,217373,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"alternative rock,britpop,dance rock,scottish indie",0.635,0.754,7,-7.703,1,0.035,1.83e-4,0.001,0.0411,0.96,127.717,4,june,2023,2023-06-01
Months/june_2023.csv,4r4rpFbzk8LDKosME0ZW1C,"50co4Is1HCEo8bhOyUWKpn,1URnnhqYAYcrqrcwql10ft",Want Me Dead (feat. 21 Savage),BUSINESS IS BUSINESS (Metro's Version),"Young Thug,21 Savage",2023-06-26,194706,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,hip hop",0.84,0.61,6,-8.28,0,0.366,0.162,0,0.144,0.556,133.233,4,june,2023,2023-06-01
Months/june_2023.csv,5GZ4tx6VZxM7V4IQtSJFyx,5XJDexmWFLWOkjOEjOVX3e,El Hokage,3MEN2 KBRN,Eladio Carrion,2023-03-17,125124,75,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"trap boricua,trap latino,trap triste,urbano latino",0.821,0.594,2,-5.601,1,0.316,0.403,0,0.0926,0.369,126.027,4,june,2023,2023-06-01
Months/june_2023.csv,1wYp8ISMvX8qrflPrBU9Yo,1G9G7WwrXka3Z1r7aIDjI7,Return of the G,Aquemini,Outkast,1998-09-29,289160,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.48,0.615,2,-7.269,1,0.361,0.00214,0,0.29,0.202,73.427,4,june,2023,2023-06-01
Months/june_2023.csv,6BU1RZexmvJcBjgagVVt3M,2YZyLoL8N0Wb9xBt1NhZWg,Count Me Out,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,283642,79,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"conscious hip hop,hip hop,rap,west coast rap",0.776,0.431,4,-7.544,0,0.091,0.671,0,0.153,0.495,133.999,4,june,2023,2023-06-01
Months/june_2023.csv,6T7FXSuXykeGktMLGp8WgE,"3hcs9uc56yIGFCSy9leWe7,6l3HvQ5sa6mXTsMTB19rO5",All My Life (feat. J. Cole),Almost Healed,"Lil Durk,J. Cole",2023-05-26,223878,84,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"chicago drill,chicago rap,drill,hip hop,rap,trap,conscious hip hop,north carolina hip hop",0.787,0.57,3,-5.881,1,0.225,0.0449,0,0.135,0.733,142.974,4,june,2023,2023-06-01
Months/june_2023.csv,39MK3d3fonIP8Mz9oHCTBB,"0iEtIxbK0KxaSlF7G42ZOp,1zNqQNIdeOUZHb8zbZRFMX,55Aa2cqylxrFIXC767Z865,4DdkRBBYG6Yk9Ka8tdJ9BW","Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),"Metro Boomin,Swae Lee,Lil Wayne,Offset",2023-06-02,231746,92,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"hip hop,rap,melodic rap,trap,new orleans rap,pop rap,atl hip hop",0.611,0.483,11,-6.216,0,0.055,0.214,0,0.124,0.204,145.983,4,june,2023,2023-06-01
Months/june_2023.csv,426jLSQ5PD5uul4GrKwavl,"5HJ4w3pMArwtZi7xywAEWj,3IbBDWFU62Ffx84oPtkec8",Smithsonian,Gandhi Loves Children (Deluxe),"Fatboi Sharif,Roper Williams",2021-07-01,133509,9,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,drumless hip hop,0.536,0.722,2,-5.945,1,0.328,0.0674,0,0.184,0.229,77.081,4,june,2023,2023-06-01
Months/june_2023.csv,5S67wnJOMjuySVEu4ssCof,"0e9H8oaYYRCKFXOVv848nt,5wFXmYsg3KFJ8BDsQudJ4f,66ScZxprvrMbCtN4ivA0JX",Forest Whitaker,II,"Bad Books,Manchester Orchestra,Kevin Devine",2012-10-09,223840,53,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"indie rock,brooklyn indie",0.719,0.718,11,-5.482,1,0.0426,0.331,4.39e-5,0.107,0.91,113.965,4,june,2023,2023-06-01
Months/june_2023.csv,27Qz0cFmMGADsniMeUwyUe,3LZZPxNDGDFVSIPqf4JuEf,Bikini Bottom,Bikini Bottom,Ice Spice,2022-10-28,106666,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,bronx drill,0.749,0.629,8,-5.434,1,0.216,0.21,1.62e-6,0.0849,0.577,161.945,3,june,2023,2023-06-01
Months/june_2023.csv,7sT7kZEYd1MrmzLLIRVZas,3TVXtAsR1Inumwj472S9r4,Calling My Name,"Honestly, Nevermind",Drake,2022-06-17,129964,68,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.826,0.276,11,-11.227,0,0.266,0.62,8.53e-5,0.118,0.484,123.985,4,june,2023,2023-06-01
Months/june_2023.csv,5yNL07FfOxLK8onHaA7JIa,2DLlb2Se6eF0mMTYffyAcn,Separated,House Hues,IAMNOBODI,2021-03-11,98461,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"abstract beats,neo r&b,vapor twitch",0.742,0.496,0,-8.478,0,0.0678,0.00617,0.705,0.149,0.519,117.025,4,june,2023,2023-06-01
Months/june_2023.csv,4oZnV1W54b1TIn96i0KIwV,59MDSNIYoOY0WRYuodzJPD,Let Go,Let Go,Duskus,2022-04-21,126043,69,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"future bass,vapor twitch",0.793,0.564,9,-11.307,1,0.125,0.311,0.914,0.203,0.399,133.054,4,june,2023,2023-06-01
Months/june_2023.csv,2Cy3IDOV8UIjlYHEQflysU,6U7MOIhacysUEnfJ41WfhC,Blue Spring,Blue Spring,Nathan Micay,2019-05-03,254217,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"canadian house,experimental house",0.379,0.808,10,-6.744,0,0.0512,0.00737,0.835,0.0822,0.771,125.938,4,june,2023,2023-06-01
Months/june_2023.csv,6VNooTY5w9A9wg1YUsEbKB,"7zrkALJ9ayRjzysp4QYoEg,5vssQp6TyMHsx4mihKVAsC",Midas,Portraits,"Maribou State,Holly Walker",2015-06-01,218357,73,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"electronica,future garage,indie soul,uk pop",0.697,0.578,9,-5.213,0,0.095,0.393,0.379,0.106,0.3,114.995,4,june,2023,2023-06-01
Months/june_2023.csv,0GROiXm03OrMC5ltXLhGIu,1Xyo4u8uXC1ZmMpatF05PJ,The Party & The After Party - Original,House Of Balloons (Original),The Weeknd,2011-03-21,459659,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"canadian contemporary r&b,canadian pop,pop",0.645,0.58,5,-9.527,0,0.0406,0.22,0,0.0878,0.163,101.733,4,june,2023,2023-06-01
Months/june_2023.csv,0sYfwwEy0UyNizk6na4zGm,12trz2INGglrKMzLmg0y2C,Just Like You,The Juice: Vol. II,Emotional Oranges,2019-11-08,215840,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,indie r&b,0.722,0.683,1,-7.187,1,0.0333,0.00439,6.42e-4,0.125,0.522,101.034,4,june,2023,2023-06-01
Months/june_2023.csv,1WP7Snm91AFyvhWb3s8UB8,7G1GBhoKtEPnP86X2PvEYO,Do What You Gotta Do,The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl,Nina Simone,1998-07-28,214893,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz",0.311,0.463,6,-10.838,1,0.0601,0.606,2.15e-5,0.263,0.594,159.401,4,june,2023,2023-06-01
Months/june_2023.csv,46wDI2wGZgW2BrO37OUD5k,3xmUdkZUQbtMM62XP4nnb6,The Water Is Wide,Bleecker And McDougal (US Release),Fred Neil,1965,258573,35,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"american folk revival,brill building pop,singer-songwriter",0.37,0.0808,7,-17.184,1,0.0405,0.922,0.0158,0.114,0.139,135.249,4,june,2023,2023-06-01
Months/june_2023.csv,7LaI3mRTJu66r9HKdv7iBx,3tlXnStJ1fFhdScmQeLpuG,Gang Over Luv,Sonder Son,Brent Faiyaz,2017-10-13,204841,73,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"r&b,rap",0.781,0.277,8,-9.35,1,0.326,0.0408,3.39e-4,0.0754,0.302,163.987,4,june,2023,2023-06-01
Months/june_2023.csv,6cEguiQecbXrFlsnMi2ysr,"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4",Come and See Me (feat. Drake),PARTYNEXTDOOR 3 (P3),"PARTYNEXTDOOR,Drake",2016-08-12,235477,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2023-07-01T17:01:40Z,"r&b,rap,toronto rap,urban contemporary,canadian hip hop,canadian pop,hip hop",0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-6,0.087,0.0583,84.957,4,june,2023,2023-06-01
